datetime,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W),Energy Generated (MWh),Energy Consumption (no battery),Excess Energy,Battery Charge,Energy Consumption Battery
2023-10-21 14:00:00,642,131,22.0,8.2,0.15,671.131,29.087,126106145.4,123293889.1,123.29388909999999,100.0,23.293889099999987,59.972379399999994,100.0
2023-10-21 15:00:00,454,128,21.0,4.1,0.15,543.788,30.101,102473872.9,100021802.5,100.02180249999999,100.0,0.02180249999999262,71.9723794,100.0
2023-10-21 16:00:00,150,88,21.0,4.1,0.15,197.563,24.261,36787076.01,35336155.89,35.33615589,35.33615589,0.0,71.99418189999999,35.33615589
2023-10-21 17:00:00,0,11,18.0,7.2,0.15,9.243,18.082,942976.924,38366.454,0.038366453999999994,0.0,0.0,71.99418189999999,12.0
2023-10-21 18:00:00,0,0,17.0,6.1,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,60.032548353999985,12.0
2023-10-21 19:00:00,0,0,17.6,5.1,0.15,0.0,17.6,0.0,0.0,0.0,0.0,0.0,48.032548353999985,12.0
2023-10-21 20:00:00,0,0,16.0,6.1,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,36.032548353999985,12.0
2023-10-21 21:00:00,0,0,16.0,5.1,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,24.032548353999985,12.0
2023-10-21 22:00:00,0,0,16.4,5.1,0.15,0.0,16.4,0.0,0.0,0.0,0.0,0.0,12.032548353999985,12.0
2023-10-21 23:00:00,0,0,15.0,4.1,0.15,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-22 00:00:00,0,0,14.0,5.1,0.15,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-22 01:00:00,0,0,15.2,6.2,0.15,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-22 02:00:00,0,0,14.0,3.0,0.15,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-22 03:00:00,0,0,14.0,4.1,0.15,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-22 04:00:00,0,0,15.2,4.1,0.15,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-22 05:00:00,0,0,14.0,5.1,0.15,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-22 06:00:00,0,2,13.0,3.0,0.15,1.772,13.027,170694.084,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-22 07:00:00,60,57,15.6,4.1,0.15,105.041,17.306,19193686.6,18010912.1,18.010912100000002,18.010912100000002,0.0,0.032548353999985125,18.010912100000002
2023-10-22 08:00:00,293,140,17.0,3.0,0.15,415.714,25.236,79490468.84,77388694.71,77.38869471,77.38869471,0.0,0.032548353999985125,77.38869471
2023-10-22 09:00:00,562,143,19.0,6.1,0.15,627.745,27.156,119108084.5,116402487.5,116.40248749999999,100.0,16.402487499999992,0.032548353999985125,100.0
2023-10-22 10:00:00,699,138,19.8,5.1,0.15,681.345,29.716,127094130.3,124266815.8,124.26681579999999,100.0,24.26681579999999,12.032548353999985,100.0
2023-10-22 11:00:00,764,131,22.0,5.1,0.15,675.447,31.733,124469105.0,121681799.2,121.6817992,100.0,21.6817992,24.032548353999985,100.0
2023-10-22 12:00:00,769,132,22.0,5.1,0.15,669.908,31.641,123385838.2,120615042.8,120.6150428,100.0,20.615042799999998,36.032548353999985,100.0
2023-10-22 13:00:00,749,124,22.6,4.1,0.15,685.365,33.965,125592268.5,122787844.3,122.78784429999999,100.0,22.78784429999999,48.032548353999985,100.0
2023-10-22 14:00:00,646,128,23.0,3.0,0.15,668.709,36.247,122250800.7,119497304.8,119.4973048,100.0,19.497304799999995,60.032548353999985,100.0
2023-10-22 15:00:00,436,129,22.0,5.1,0.15,528.481,29.744,99698157.05,97288392.05,97.28839205,97.28839205,0.0,72.03254835399999,97.28839205
2023-10-22 16:00:00,139,86,20.2,5.1,0.15,187.966,22.913,35086010.79,33661017.06,33.66101706,33.66101706,0.0,72.03254835399999,33.66101706
2023-10-22 17:00:00,0,10,17.0,6.1,0.15,8.398,17.084,856990.808,0.0,0.0,0.0,0.0,72.03254835399999,12.0
2023-10-22 18:00:00,0,0,17.0,6.1,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,60.032548353999985,12.0
2023-10-22 19:00:00,0,0,17.8,5.1,0.15,0.0,17.8,0.0,0.0,0.0,0.0,0.0,48.032548353999985,12.0
2023-10-22 20:00:00,0,0,16.0,2.0,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,36.032548353999985,12.0
2023-10-22 21:00:00,0,0,16.0,0.0,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,24.032548353999985,12.0
2023-10-22 22:00:00,0,0,13.0,0.0,0.15,0.0,13.0,0.0,0.0,0.0,0.0,0.0,12.032548353999985,12.0
2023-10-22 23:00:00,0,0,13.0,0.0,0.15,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-23 00:00:00,0,0,13.0,0.0,0.15,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-23 01:00:00,0,0,13.0,0.0,0.15,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-23 02:00:00,0,0,12.0,0.0,0.15,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-23 03:00:00,0,0,13.0,0.0,0.15,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-23 04:00:00,0,0,12.2,0.0,0.15,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-23 05:00:00,0,0,14.0,1.5,0.15,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-23 06:00:00,0,2,14.0,0.0,0.15,1.772,14.054,169668.395,0.0,0.0,0.0,0.0,0.032548353999985125,0.0
2023-10-23 07:00:00,0,30,14.6,0.0,0.15,25.294,15.515,4355318.143,3398699.253,3.3986992529999998,0.0,0.0,0.032548353999985125,0.0
2023-10-23 08:00:00,106,129,18.0,0.0,0.15,236.094,27.262,43962742.7,42402456.3,42.4024563,42.4024563,0.0,3.431247606999985,42.4024563
2023-10-23 09:00:00,281,218,19.0,1.5,0.15,471.248,31.253,87344084.46,85122611.24,85.12261124,85.12261124,0.0,3.431247606999985,85.12261124
2023-10-23 10:00:00,573,186,20.0,0.0,0.15,630.336,44.955,110440903.0,107867404.9,107.8674049,100.0,7.867404899999997,3.431247606999985,100.0
2023-10-23 11:00:00,474,245,20.0,2.0,0.15,589.343,33.758,107043195.0,104521482.3,104.52148229999999,100.0,4.521482299999988,11.298652506999982,100.0
2023-10-23 12:00:00,278,306,21.0,2.0,0.15,511.339,32.894,92371513.38,90073415.75,90.07341575,90.07341575,0.0,15.82013480699997,90.07341575
2023-10-23 13:00:00,109,287,21.8,1.5,0.15,365.279,31.173,66260769.96,64360633.27,64.36063327,64.36063327,0.0,15.82013480699997,64.36063327
2023-10-23 14:00:00,63,228,21.0,2.0,0.15,272.488,27.166,50237913.71,48581985.72,48.58198572,48.58198572,0.0,15.82013480699997,48.58198572
2023-10-23 15:00:00,12,147,21.0,0.0,0.15,149.012,26.573,27168287.98,25863970.42,25.86397042,25.86397042,0.0,15.82013480699997,25.86397042
2023-10-23 16:00:00,0,52,20.2,4.1,0.15,45.839,20.901,8076145.369,7062816.341,7.0628163409999996,7.0628163409999996,0.0,15.82013480699997,7.0628163409999996
2023-10-23 17:00:00,0,6,19.0,4.1,0.15,5.025,19.064,493853.0,0.0,0.0,0.0,0.0,15.82013480699997,12.0
2023-10-23 18:00:00,0,0,17.0,0.0,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-23 19:00:00,0,0,16.8,0.0,0.15,0.0,16.8,0.0,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-23 20:00:00,0,0,16.0,0.0,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-23 21:00:00,0,0,16.0,0.0,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-23 22:00:00,0,0,16.0,0.0,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-23 23:00:00,0,0,15.0,0.0,0.15,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-24 00:00:00,0,0,15.0,0.0,0.15,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-24 01:00:00,0,0,14.0,0.0,0.15,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-24 02:00:00,0,0,13.0,0.0,0.15,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-24 03:00:00,0,0,15.0,3.0,0.15,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-24 04:00:00,0,0,14.6,0.0,0.15,0.0,14.6,0.0,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-24 05:00:00,0,0,14.0,0.0,0.15,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-24 06:00:00,0,2,13.0,0.0,0.15,1.772,13.054,170666.851,0.0,0.0,0.0,0.0,3.8201348069999703,0.0
2023-10-24 07:00:00,61,53,14.0,0.0,0.15,98.889,17.839,17920366.06,16756998.59,16.75699859,16.75699859,0.0,3.8201348069999703,16.75699859
2023-10-24 08:00:00,326,123,17.0,0.0,0.15,417.73,33.77,77352463.32,75283275.11,75.28327510999999,75.28327510999999,0.0,3.8201348069999703,75.28327510999999
2023-10-24 09:00:00,571,131,19.0,0.0,0.15,624.224,43.949,110907248.8,108326643.0,108.32664299999999,100.0,8.32664299999999,3.8201348069999703,100.0
2023-10-24 10:00:00,684,135,21.0,2.1,0.15,661.033,36.347,120223312.7,117500718.2,117.5007182,100.0,17.500718199999994,12.14677780699996,100.0
2023-10-24 11:00:00,693,153,21.0,2.5,0.15,642.94,34.679,117033226.7,114359253.2,114.3592532,100.0,14.359253199999998,24.14677780699996,100.0
2023-10-24 12:00:00,619,188,22.0,1.5,0.15,620.095,38.133,110987398.4,108405571.0,108.405571,100.0,8.405570999999995,36.146777806999964,100.0
2023-10-24 13:00:00,487,221,23.0,2.1,0.15,589.7,36.56,106476846.9,103963766.0,103.96376599999999,100.0,3.9637659999999926,44.55234880699996,100.0
2023-10-24 14:00:00,264,226,21.0,3.0,0.15,452.468,29.769,84048394.27,81877151.56,81.87715156,81.87715156,0.0,48.51611480699995,81.87715156
2023-10-24 15:00:00,83,157,22.0,5.1,0.15,232.123,25.278,43419427.96,41867422.36,41.86742236,41.86742236,0.0,48.51611480699995,41.86742236
2023-10-24 16:00:00,0,51,20.0,4.1,0.15,44.98,20.688,7917642.157,6906728.919,6.906728919,6.906728919,0.0,48.51611480699995,6.906728919
2023-10-24 17:00:00,0,4,19.0,4.1,0.15,3.346,19.043,321640.132,0.0,0.0,0.0,0.0,48.51611480699995,12.0
2023-10-24 18:00:00,0,0,19.0,3.0,0.15,0.0,19.0,0.0,0.0,0.0,0.0,0.0,36.51611480699995,12.0
2023-10-24 19:00:00,0,0,19.8,1.5,0.15,0.0,19.8,0.0,0.0,0.0,0.0,0.0,24.51611480699995,12.0
2023-10-24 20:00:00,0,0,18.0,0.0,0.15,0.0,18.0,0.0,0.0,0.0,0.0,0.0,12.516114806999951,12.0
2023-10-24 21:00:00,0,0,18.0,0.0,0.15,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-24 22:00:00,0,0,17.4,0.0,0.15,0.0,17.4,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-24 23:00:00,0,0,17.0,0.0,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 00:00:00,0,0,17.0,0.0,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 01:00:00,0,0,16.8,0.0,0.15,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 02:00:00,0,0,16.0,2.0,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 03:00:00,0,0,16.0,1.5,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 04:00:00,0,0,15.4,0.0,0.15,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 05:00:00,0,0,15.0,0.0,0.15,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 06:00:00,0,1,15.0,0.0,0.15,0.886,15.027,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 07:00:00,44,51,15.8,0.0,0.15,77.578,18.773,13830560.78,12729527.15,12.72952715,12.72952715,0.0,0.5161148069999513,12.72952715
2023-10-25 08:00:00,259,126,18.0,0.0,0.15,367.782,32.71,68116521.51,66188100.8,66.1881008,66.1881008,0.0,0.5161148069999513,66.1881008
2023-10-25 09:00:00,383,173,19.0,2.0,0.15,498.096,30.735,92898687.84,90592555.4,90.5925554,90.5925554,0.0,0.5161148069999513,90.5925554
2023-10-25 10:00:00,346,243,21.4,0.0,0.15,509.367,41.374,90075234.85,87812135.43,87.81213543,87.81213543,0.0,0.5161148069999513,87.81213543
2023-10-25 11:00:00,288,285,21.7,1.5,0.15,496.366,34.553,89362870.28,87110628.2,87.1106282,87.1106282,0.0,0.5161148069999513,87.1106282
2023-10-25 12:00:00,162,327,22.0,2.5,0.15,451.045,31.506,81502427.39,79369988.45,79.36998845,79.36998845,0.0,0.5161148069999513,79.36998845
2023-10-25 13:00:00,94,289,22.4,3.1,0.15,355.748,29.103,65033297.05,63151868.6,63.1518686,63.1518686,0.0,0.5161148069999513,63.1518686
2023-10-25 14:00:00,34,235,22.2,3.0,0.15,258.523,27.04,47565837.17,45950635.03,45.95063503,45.95063503,0.0,0.5161148069999513,45.95063503
2023-10-25 15:00:00,10,142,22.0,3.0,0.15,142.523,24.638,26156376.17,24867481.43,24.867481429999998,24.867481429999998,0.0,0.5161148069999513,24.867481429999998
2023-10-25 16:00:00,0,49,21.4,4.1,0.15,42.942,22.056,7488959.926,6484580.35,6.484580349999999,6.484580349999999,0.0,0.5161148069999513,6.484580349999999
2023-10-25 17:00:00,0,6,19.0,0.0,0.15,5.026,19.154,493703.854,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 18:00:00,0,0,18.0,0.0,0.15,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 19:00:00,0,0,17.6,0.0,0.15,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 20:00:00,0,0,17.0,0.0,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 21:00:00,0,0,17.0,0.0,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 22:00:00,0,0,17.2,0.0,0.15,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-25 23:00:00,0,0,16.0,0.0,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-26 00:00:00,0,0,16.0,0.0,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-26 01:00:00,0,0,15.2,0.0,0.15,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-26 02:00:00,0,0,15.0,0.0,0.15,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-26 03:00:00,0,0,15.0,0.0,0.15,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-26 04:00:00,0,0,15.8,0.0,0.15,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-26 05:00:00,0,0,15.0,0.0,0.15,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-26 06:00:00,0,1,15.0,2.0,0.15,0.886,15.016,0.0,0.0,0.0,0.0,0.0,0.5161148069999513,0.0
2023-10-26 07:00:00,49,49,16.8,2.1,0.15,88.167,18.791,15756917.43,14626523.67,14.62652367,14.62652367,0.0,0.5161148069999513,14.62652367
2023-10-26 08:00:00,308,121,19.0,0.0,0.15,398.497,34.998,73339199.93,71331178.96,71.33117895999999,71.33117895999999,0.0,0.5161148069999513,71.33117895999999
2023-10-26 09:00:00,534,138,20.0,0.0,0.15,591.209,43.601,105173033.4,102679824.4,102.6798244,100.0,2.679824400000001,0.5161148069999513,100.0
2023-10-26 10:00:00,657,139,21.6,3.1,0.15,639.929,33.989,117498439.5,114817375.6,114.81737559999999,100.0,14.817375599999991,3.1959392069999524,100.0
2023-10-26 11:00:00,688,151,21.0,3.0,0.15,630.837,33.294,115515771.0,112864925.4,112.8649254,100.0,12.864925400000004,15.195939206999952,100.0
2023-10-26 12:00:00,677,158,22.0,2.5,0.15,621.606,35.214,112808922.4,110199332.6,110.19933259999999,100.0,10.199332599999991,27.195939206999952,100.0
2023-10-26 13:00:00,597,178,23.2,3.1,0.15,622.327,35.18,113331659.7,110714102.8,110.71410279999999,100.0,10.714102799999992,37.39527180699994,100.0
2023-10-26 14:00:00,368,205,22.0,5.1,0.15,507.779,29.316,94923819.05,92586821.03,92.58682103,92.58682103,0.0,48.109374606999936,92.58682103
2023-10-26 15:00:00,158,155,21.0,5.1,0.15,303.623,25.356,57390535.34,55625592.3,55.625592299999994,55.625592299999994,0.0,48.109374606999936,55.625592299999994
2023-10-26 16:00:00,0,62,20.2,7.7,0.15,59.775,20.812,10625178.24,9572998.711,9.572998710999999,9.572998710999999,0.0,48.109374606999936,9.572998710999999
2023-10-26 17:00:00,0,4,19.0,6.1,0.15,3.346,19.033,321669.783,0.0,0.0,0.0,0.0,48.109374606999936,12.0
2023-10-26 18:00:00,0,0,18.0,6.1,0.15,0.0,18.0,0.0,0.0,0.0,0.0,0.0,36.109374606999936,12.0
2023-10-26 19:00:00,0,0,18.6,7.2,0.15,0.0,18.6,0.0,0.0,0.0,0.0,0.0,24.109374606999936,12.0
2023-10-26 20:00:00,0,0,18.0,7.2,0.15,0.0,18.0,0.0,0.0,0.0,0.0,0.0,12.109374606999936,12.0
2023-10-26 21:00:00,0,0,17.0,6.1,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.10937460699993551,0.0
2023-10-26 22:00:00,0,0,18.0,3.1,0.15,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.10937460699993551,0.0
2023-10-26 23:00:00,0,0,17.0,2.5,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.10937460699993551,0.0
2023-10-27 00:00:00,0,0,17.0,4.1,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.10937460699993551,0.0
2023-10-27 01:00:00,0,0,18.0,4.1,0.15,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.10937460699993551,0.0
2023-10-27 02:00:00,0,0,17.0,5.1,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.10937460699993551,0.0
2023-10-27 03:00:00,0,0,17.0,3.0,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.10937460699993551,0.0
2023-10-27 04:00:00,0,0,17.6,4.1,0.15,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.10937460699993551,0.0
2023-10-27 05:00:00,0,0,17.0,6.1,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.10937460699993551,0.0
2023-10-27 06:00:00,0,1,17.0,3.0,0.15,0.886,17.013,0.0,0.0,0.0,0.0,0.0,0.10937460699993551,0.0
2023-10-27 07:00:00,0,34,17.0,6.1,0.15,29.67,17.35,5055410.949,4088121.754,4.088121754,0.0,0.0,0.10937460699993551,0.0
2023-10-27 08:00:00,18,129,18.0,5.1,0.15,141.029,19.951,26429974.95,25136910.22,25.136910219999997,25.136910219999997,0.0,4.197496360999936,25.136910219999997
2023-10-27 09:00:00,78,204,21.0,0.0,0.15,266.067,31.171,48479341.96,46850216.84,46.85021684,46.85021684,0.0,4.197496360999936,46.85021684
2023-10-27 10:00:00,62,287,20.2,2.1,0.15,329.265,27.58,60566433.85,58753086.08,58.753086079999996,58.753086079999996,0.0,4.197496360999936,58.753086079999996
2023-10-27 11:00:00,77,293,22.0,3.0,0.15,353.364,28.804,64258940.66,62389314.39,62.389314389999996,62.389314389999996,0.0,4.197496360999936,62.389314389999996
2023-10-27 12:00:00,25,302,21.0,3.0,0.15,329.466,27.329,59807669.02,58005885.79,58.005885789999994,58.005885789999994,0.0,4.197496360999936,58.005885789999994
2023-10-27 13:00:00,41,235,21.0,3.1,0.15,261.394,25.9,47954610.76,46333483.21,46.33348321,46.33348321,0.0,4.197496360999936,46.33348321
2023-10-27 14:00:00,24,215,21.0,3.0,0.15,215.725,24.99,39813825.58,38316773.95,38.31677395,38.31677395,0.0,4.197496360999936,38.31677395
2023-10-27 15:00:00,10,151,20.0,6.1,0.15,154.004,21.879,28672109.96,27344872.25,27.344872249999998,27.344872249999998,0.0,4.197496360999936,27.344872249999998
2023-10-27 16:00:00,0,60,19.4,6.2,0.15,57.684,20.087,10258084.74,9211500.182,9.211500182,9.211500182,0.0,4.197496360999936,9.211500182
2023-10-27 17:00:00,0,6,18.0,6.1,0.15,5.027,18.05,496833.189,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-27 18:00:00,0,0,18.0,7.7,0.15,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-27 19:00:00,0,0,17.6,7.2,0.15,0.0,17.6,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-27 20:00:00,0,0,17.0,5.1,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-27 21:00:00,0,0,16.0,2.5,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-27 22:00:00,0,0,16.4,0.0,0.15,0.0,16.4,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-27 23:00:00,0,0,16.0,5.1,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-28 00:00:00,0,0,16.0,4.1,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-28 01:00:00,0,0,16.8,3.1,0.15,0.0,16.8,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-28 02:00:00,0,0,16.4,3.0,0.15,0.0,16.4,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-28 03:00:00,0,0,16.0,5.1,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-28 04:00:00,0,0,16.4,7.2,0.15,0.0,16.4,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-28 05:00:00,0,0,16.0,9.2,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-28 06:00:00,0,1,16.0,8.2,0.15,0.886,16.007,0.0,0.0,0.0,0.0,0.0,4.197496360999936,0.0
2023-10-28 07:00:00,36,47,17.0,8.2,0.15,69.572,17.701,12294596.61,11216973.02,11.21697302,11.21697302,0.0,4.197496360999936,11.21697302
2023-10-28 08:00:00,267,131,17.0,5.1,0.15,375.479,22.496,72393418.94,70399812.88,70.39981288,70.39981288,0.0,4.197496360999936,70.39981288
2023-10-28 09:00:00,504,153,18.0,6.1,0.15,580.478,25.528,110876152.0,108296020.1,108.29602009999999,100.0,8.296020099999993,4.197496360999936,100.0
2023-10-28 10:00:00,673,137,19.6,8.2,0.15,643.205,26.358,121719394.1,118973997.5,118.9739975,100.0,18.973997499999996,12.493516460999928,100.0
2023-10-28 11:00:00,697,146,22.0,5.1,0.15,624.616,31.003,115488704.3,112838271.3,112.83827129999999,100.0,12.838271299999988,24.493516460999928,100.0
2023-10-28 12:00:00,607,191,22.0,4.1,0.15,603.764,31.908,110838197.7,108258644.3,108.25864429999999,100.0,8.258644299999986,36.49351646099993,100.0
2023-10-28 13:00:00,507,204,20.6,9.3,0.15,577.134,26.075,108738589.2,106191036.5,106.1910365,100.0,6.191036499999996,44.752160760999914,100.0
2023-10-28 14:00:00,308,210,20.0,9.2,0.15,465.43,24.428,88514671.56,86275357.11,86.27535711,86.27535711,0.0,50.94319726099991,86.27535711
2023-10-28 15:00:00,127,153,19.0,5.1,0.15,276.592,22.956,52601419.8,50909468.97,50.90946897,50.90946897,0.0,50.94319726099991,50.90946897
2023-10-28 16:00:00,0,58,18.8,9.3,0.15,55.574,19.294,9888865.165,8847907.982,8.847907982,8.847907982,0.0,50.94319726099991,8.847907982
2023-10-28 17:00:00,0,5,17.0,9.2,0.15,4.186,17.031,412008.72,0.0,0.0,0.0,0.0,50.94319726099991,12.0
2023-10-28 18:00:00,0,0,17.0,8.2,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,38.94319726099991,12.0
2023-10-28 19:00:00,0,0,18.0,7.7,0.15,0.0,18.0,0.0,0.0,0.0,0.0,0.0,26.94319726099991,12.0
2023-10-28 20:00:00,0,0,17.0,6.6,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,14.94319726099991,12.0
2023-10-28 21:00:00,0,0,16.0,5.1,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.9431972609999093,0.0
2023-10-28 22:00:00,0,0,17.4,7.2,0.15,0.0,17.4,0.0,0.0,0.0,0.0,0.0,2.9431972609999093,0.0
2023-10-28 23:00:00,0,0,17.0,8.2,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.9431972609999093,0.0
2023-10-29 00:00:00,0,0,17.0,5.1,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.9431972609999093,0.0
2023-10-29 01:00:00,0,0,17.2,9.3,0.15,0.0,17.2,0.0,0.0,0.0,0.0,0.0,2.9431972609999093,0.0
2023-10-29 02:00:00,0,0,16.0,10.2,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.9431972609999093,0.0
2023-10-29 03:00:00,0,0,16.0,9.2,0.15,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.9431972609999093,0.0
2023-10-29 04:00:00,0,0,17.0,9.3,0.15,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.9431972609999093,0.0
2023-10-29 05:00:00,0,0,15.0,5.1,0.15,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.9431972609999093,0.0
2023-10-29 06:00:00,0,0,15.0,5.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9431972609999093,0.0
2023-10-29 07:00:00,0,37,16.0,7.7,0.15,34.785,16.352,5958280.53,4977230.455,4.977230455,0.0,0.0,2.9431972609999093,0.0
