time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2023-08-05 10:00:00,33.5,19.2,43.0,0.0,,201.0,9.3,,1006.9,,1.0
2023-08-05 11:00:00,34.2,19.1,41.0,0.0,,190.0,9.3,,1006.6,,1.0
2023-08-05 12:00:00,37.4,15.3,27.0,0.0,,180.0,11.2,,1005.6,,1.0
2023-08-05 13:00:00,34.4,19.3,41.0,0.0,,173.0,11.1,,1005.8,,1.0
2023-08-05 14:00:00,33.8,19.5,43.0,0.0,,163.0,13.0,,1005.4,,1.0
2023-08-05 15:00:00,34.2,19.5,42.0,0.0,,110.0,13.0,,1003.8,,1.0
2023-08-05 16:00:00,32.8,18.9,44.0,0.0,,116.0,11.1,,1003.9,,1.0
2023-08-05 17:00:00,31.4,18.7,47.0,0.0,,125.0,11.1,,1003.9,,1.0
2023-08-05 18:00:00,29.2,21.4,63.0,0.0,,0.0,9.4,,1003.1,,1.0
2023-08-05 19:00:00,29.6,18.1,50.0,0.0,,125.0,9.3,,1004.1,,1.0
2023-08-05 20:00:00,29.2,18.0,51.0,0.0,,20.0,9.3,,1004.3,,1.0
2023-08-05 21:00:00,27.7,23.5,78.0,0.0,,0.0,1.8,,1003.2,,1.0
2023-08-05 22:00:00,27.6,23.0,76.0,0.0,,346.0,3.7,,1003.2,,1.0
2023-08-05 23:00:00,27.5,22.5,74.0,0.0,,346.0,5.5,,1003.2,,1.0
2023-08-06 00:00:00,28.1,21.6,68.0,0.0,,0.0,9.4,,1002.8,,1.0
2023-08-06 01:00:00,27.1,20.9,69.0,0.0,,342.0,5.5,,1003.2,,1.0
2023-08-06 02:00:00,26.7,20.3,68.0,0.0,,339.0,7.4,,1003.3,,1.0
2023-08-06 03:00:00,26.8,18.7,61.0,0.0,,290.0,20.5,,1003.5,,1.0
2023-08-06 04:00:00,27.1,18.7,60.0,0.0,,291.0,18.5,,1004.0,,1.0
2023-08-06 05:00:00,27.4,18.7,59.0,0.0,,291.0,16.7,,1004.4,,1.0
2023-08-06 06:00:00,28.4,17.0,50.0,0.0,0.0,290.0,16.6,,1005.1,,1.0
2023-08-06 07:00:00,28.8,18.0,52.0,0.0,,285.0,16.7,,1005.1,,1.0
2023-08-06 08:00:00,29.9,17.7,48.0,0.0,,279.0,18.5,,1005.4,,1.0
2023-08-06 09:00:00,31.8,15.7,38.0,0.0,,270.0,13.0,,1005.7,,1.0
2023-08-06 10:00:00,32.2,16.1,38.0,0.0,,267.0,14.8,,1005.6,,1.0
2023-08-06 11:00:00,32.5,16.4,38.0,0.0,,265.0,14.8,,1005.5,,1.0
2023-08-06 12:00:00,33.0,13.1,30.0,0.0,,280.0,22.3,,1005.7,,1.0
2023-08-06 13:00:00,32.9,16.3,37.0,0.0,,268.0,16.7,,1005.2,,1.0
2023-08-06 14:00:00,32.9,15.9,36.0,0.0,,273.0,16.7,,1005.1,,1.0
2023-08-06 15:00:00,31.8,12.6,31.0,0.0,,290.0,22.3,,1005.5,,1.0
2023-08-06 16:00:00,30.8,13.1,34.0,0.0,,294.0,20.4,,1005.8,,1.0
2023-08-06 17:00:00,29.8,13.6,37.0,0.0,,299.0,18.5,,1006.1,,1.0
2023-08-06 18:00:00,28.6,13.3,39.0,0.0,,270.0,20.5,,1006.6,,1.0
2023-08-06 19:00:00,28.2,14.1,42.0,0.0,,308.0,16.7,,1006.9,,1.0
2023-08-06 20:00:00,27.7,14.3,44.0,0.0,,311.0,16.7,,1007.4,,1.0
2023-08-06 21:00:00,27.0,16.0,51.0,0.0,,290.0,11.2,,1007.5,,1.0
2023-08-06 22:00:00,26.7,14.8,48.0,0.0,,317.0,13.0,,1008.0,,1.0
2023-08-06 23:00:00,26.4,15.1,50.0,0.0,,318.0,11.1,,1008.1,,1.0
2023-08-07 00:00:00,25.7,16.8,58.0,0.0,,290.0,11.2,,1007.9,,1.0
2023-08-07 01:00:00,25.5,14.9,52.0,0.0,,318.0,9.3,,1008.2,,1.0
2023-08-07 02:00:00,25.0,14.5,52.0,0.0,,317.0,7.4,,1008.3,,1.0
2023-08-07 03:00:00,23.7,15.7,61.0,0.0,,0.0,0.0,,1008.5,,1.0
2023-08-07 04:00:00,25.6,14.4,50.0,0.0,,312.0,5.5,,1008.8,,1.0
2023-08-07 05:00:00,26.6,14.4,47.0,0.0,,302.0,7.4,,1009.0,,1.0
2023-08-07 06:00:00,28.6,10.3,32.0,0.0,0.0,330.0,7.6,,1009.2,,1.0
2023-08-07 07:00:00,28.6,14.4,42.0,0.0,,276.0,9.3,,1009.4,,1.0
2023-08-07 08:00:00,29.7,14.7,40.0,0.0,,264.0,11.1,,1009.5,,1.0
2023-08-07 09:00:00,31.6,16.7,41.0,0.0,,250.0,13.0,,1009.4,,1.0
2023-08-07 10:00:00,32.2,16.5,39.0,0.0,,237.0,11.1,,1009.3,,1.0
2023-08-07 11:00:00,32.8,15.8,36.0,0.0,,222.0,11.1,,1009.1,,1.0
2023-08-07 12:00:00,35.0,13.8,28.0,0.0,,190.0,11.2,,1008.9,,1.0
2023-08-07 13:00:00,32.8,15.8,36.0,0.0,,198.0,11.1,,1008.8,,1.0
2023-08-07 14:00:00,32.2,16.5,39.0,0.0,,188.0,11.1,,1008.6,,1.0
2023-08-07 15:00:00,32.2,16.5,39.0,0.0,,160.0,11.0,,1008.5,,1.0
2023-08-07 16:00:00,30.8,16.8,43.0,0.0,,160.0,11.1,,1008.6,,1.0
2023-08-07 17:00:00,29.3,16.5,46.0,0.0,,160.0,9.3,,1008.7,,1.0
2023-08-07 18:00:00,27.4,18.4,58.0,0.0,,0.0,7.6,,1008.5,,1.0
2023-08-07 19:00:00,27.4,16.7,52.0,0.0,,158.0,7.4,,1008.9,,1.0
2023-08-07 20:00:00,26.9,16.5,53.0,0.0,,151.0,5.5,,1009.1,,1.0
2023-08-07 21:00:00,25.3,20.3,74.0,0.0,,0.0,1.8,,1009.0,,1.0
2023-08-07 22:00:00,26.0,16.5,56.0,0.0,,359.0,3.7,,1009.0,,1.0
2023-08-07 23:00:00,25.6,16.5,57.0,0.0,,353.0,3.7,,1008.7,,1.0
2023-08-08 00:00:00,25.8,18.0,62.0,0.0,,0.0,5.4,,1008.3,,1.0
2023-08-08 01:00:00,24.8,16.2,59.0,0.0,,331.0,1.8,,1008.3,,1.0
2023-08-08 02:00:00,24.4,16.1,60.0,0.0,,307.0,1.8,,1008.1,,1.0
2023-08-08 03:00:00,25.9,16.5,56.0,0.0,,0.0,9.4,,1007.8,,1.0
2023-08-08 04:00:00,26.7,16.3,53.0,0.0,,317.0,7.4,,1008.2,,1.0
2023-08-08 05:00:00,27.5,16.2,50.0,0.0,,310.0,7.4,,1008.6,,1.0
2023-08-08 06:00:00,28.4,16.7,49.0,0.0,0.0,0.0,5.4,,1008.9,,1.0
2023-08-08 07:00:00,29.2,16.1,45.0,0.0,,293.0,7.4,,1009.1,,1.0
2023-08-08 08:00:00,30.2,16.2,43.0,0.0,,286.0,9.3,,1009.1,,1.0
2023-08-08 09:00:00,31.6,15.6,38.0,0.0,,10.0,13.0,,1009.2,,1.0
2023-08-08 10:00:00,32.3,15.8,37.0,0.0,,10.0,13.0,,1009.1,,2.0
2023-08-08 11:00:00,32.9,15.9,36.0,0.0,,9.0,13.0,,1009.0,,2.0
2023-08-08 12:00:00,34.5,15.9,33.0,0.0,,0.0,7.6,,1009.1,,2.0
2023-08-08 13:00:00,33.0,15.9,36.0,0.0,,43.0,13.0,,1009.1,,2.0
2023-08-08 14:00:00,32.4,15.8,37.0,0.0,,52.0,14.8,,1009.2,,2.0
2023-08-08 15:00:00,31.0,17.0,43.0,0.0,,30.0,14.8,,1009.3,,2.0
2023-08-08 16:00:00,30.1,16.2,43.0,0.0,,34.0,14.8,,1009.7,,2.0
2023-08-08 17:00:00,29.3,15.8,44.0,0.0,,38.0,14.8,,1010.1,,2.0
2023-08-08 18:00:00,28.4,15.0,44.0,0.0,,42.0,14.8,,1010.4,,1.0
2023-08-08 19:00:00,28.1,14.7,44.0,0.0,,33.0,14.8,,1011.0,,1.0
2023-08-08 20:00:00,27.8,14.8,45.0,0.0,,21.0,13.0,,1011.5,,1.0
2023-08-08 21:00:00,27.5,14.5,45.0,0.0,,8.0,13.0,,1012.0,,1.0
2023-08-08 22:00:00,27.4,14.1,44.0,0.0,,14.0,13.0,,1011.7,,1.0
2023-08-08 23:00:00,27.1,14.1,45.0,0.0,,11.0,13.0,,1011.8,,1.0
2023-08-09 00:00:00,26.9,14.3,46.0,0.0,,7.0,13.0,,1012.0,,1.0
2023-08-09 01:00:00,26.7,14.1,46.0,0.0,,8.0,13.0,,1012.2,,1.0
2023-08-09 02:00:00,26.5,13.9,46.0,0.0,,8.0,13.0,,1012.5,,1.0
2023-08-09 03:00:00,26.3,13.8,46.0,0.0,,8.0,13.0,,1012.7,,1.0
2023-08-09 04:00:00,26.4,13.5,45.0,0.0,,7.0,13.0,,1013.0,,1.0
2023-08-09 05:00:00,26.8,13.2,43.0,0.0,,5.0,14.8,,1013.4,,1.0
2023-08-09 06:00:00,27.0,11.5,38.0,0.0,0.0,350.0,11.2,,1013.6,,1.0
2023-08-09 07:00:00,28.0,12.4,38.0,0.0,,5.0,16.7,,1013.9,,1.0
2023-08-09 08:00:00,28.8,11.8,35.0,0.0,,5.0,18.5,,1014.0,,2.0
2023-08-09 09:00:00,29.8,11.8,33.0,0.0,,20.0,18.4,,1013.7,,2.0
2023-08-09 10:00:00,30.4,11.4,31.0,0.0,,21.0,16.7,,1013.5,,2.0
2023-08-09 11:00:00,30.9,11.3,30.0,0.0,,22.0,16.7,,1013.3,,2.0
2023-08-09 12:00:00,31.6,11.9,30.0,0.0,,20.0,13.0,,1013.0,,2.0
2023-08-09 13:00:00,31.2,11.1,29.0,0.0,,28.0,14.8,,1012.8,,2.0
2023-08-09 14:00:00,30.9,10.3,28.0,0.0,,30.0,14.8,,1012.5,,2.0
2023-08-09 15:00:00,31.3,10.6,28.0,0.0,,360.0,11.2,,1012.1,,2.0
2023-08-09 16:00:00,30.0,10.5,30.0,0.0,,9.0,11.1,,1012.4,,2.0
2023-08-09 17:00:00,28.6,10.8,33.0,0.0,,22.0,11.1,,1012.7,,1.0
2023-08-09 18:00:00,27.6,10.8,35.0,0.0,,30.0,13.0,,1013.2,,1.0
2023-08-09 19:00:00,26.6,11.1,38.0,0.0,,34.0,7.4,,1013.4,,1.0
2023-08-09 20:00:00,25.9,11.6,41.0,0.0,,29.0,5.5,,1013.8,,1.0
2023-08-09 21:00:00,25.6,5.7,28.0,0.0,,0.0,3.6,,1014.0,,1.0
2023-08-09 22:00:00,25.0,6.7,31.0,0.0,,18.0,3.7,,1014.0,,1.0
2023-08-09 23:00:00,24.3,8.3,36.0,0.0,,18.0,1.8,,1014.0,,1.0
2023-08-10 00:00:00,25.5,12.0,43.0,0.0,,340.0,13.0,,1013.7,,1.0
2023-08-10 01:00:00,23.4,10.5,44.0,0.0,,62.0,1.8,,1013.8,,1.0
2023-08-10 02:00:00,23.2,11.3,47.0,0.0,,87.0,1.8,,1013.8,,1.0
2023-08-10 03:00:00,23.7,13.0,51.0,0.0,,0.0,1.8,,1013.6,,1.0
2023-08-10 04:00:00,24.7,13.0,48.0,0.0,,311.0,1.8,,1013.8,,1.0
2023-08-10 05:00:00,25.7,12.9,45.0,0.0,,311.0,1.8,,1014.0,,1.0
2023-08-10 06:00:00,27.2,12.0,39.0,0.0,0.0,10.0,11.2,,1014.0,,1.0
2023-08-10 07:00:00,27.7,13.3,41.0,0.0,,265.0,3.7,,1014.2,,1.0
2023-08-10 08:00:00,28.7,13.4,39.0,0.0,,247.0,5.5,,1014.2,,1.0
2023-08-10 09:00:00,30.6,13.8,36.0,0.0,,240.0,14.8,,1013.6,,1.0
2023-08-10 10:00:00,30.2,13.9,37.0,0.0,,222.0,9.3,,1013.9,,2.0
2023-08-10 11:00:00,30.7,14.3,37.0,0.0,,203.0,9.3,,1013.6,,2.0
2023-08-10 12:00:00,33.4,12.4,28.0,0.0,,200.0,8.0,,1012.8,,2.0
2023-08-10 13:00:00,30.7,14.3,37.0,0.0,,135.0,11.1,,1013.1,,2.0
2023-08-10 14:00:00,30.2,14.7,39.0,0.0,,85.0,13.0,,1012.9,,2.0
2023-08-10 15:00:00,30.5,12.9,34.0,0.0,,60.0,14.8,,1012.7,,2.0
2023-08-10 16:00:00,29.2,13.4,38.0,0.0,,60.0,13.0,,1013.1,,2.0
2023-08-10 17:00:00,28.0,13.5,41.0,0.0,,59.0,11.1,,1013.5,,2.0
2023-08-10 18:00:00,26.4,16.6,55.0,0.0,,0.0,9.4,,1014.7,,2.0
2023-08-10 19:00:00,26.1,14.2,48.0,0.0,,50.0,9.3,,1014.4,,2.0
2023-08-10 20:00:00,25.4,14.5,51.0,0.0,,39.0,7.4,,1014.8,,2.0
2023-08-10 21:00:00,26.3,12.0,41.0,0.0,,0.0,7.6,,1015.2,,2.0
2023-08-10 22:00:00,24.5,15.7,58.0,0.0,,17.0,5.5,,1015.3,,2.0
2023-08-10 23:00:00,23.9,15.9,61.0,0.0,,17.0,5.5,,1015.3,,2.0
2023-08-11 00:00:00,24.6,14.1,52.0,0.0,,0.0,5.4,,1015.4,,2.0
2023-08-11 01:00:00,23.1,15.4,62.0,0.0,,19.0,3.7,,1015.3,,1.0
2023-08-11 02:00:00,22.9,15.2,62.0,0.0,,20.0,3.7,,1015.3,,1.0
2023-08-11 03:00:00,24.2,13.1,50.0,0.0,,0.0,9.4,,1015.4,,1.0
2023-08-11 04:00:00,24.9,13.8,50.0,0.0,,2.0,7.4,,1015.7,,1.0
2023-08-11 05:00:00,25.6,14.1,49.0,0.0,,356.0,7.4,,1016.0,,1.0
2023-08-11 06:00:00,26.0,14.1,48.0,0.0,0.0,310.0,9.4,,1016.1,,1.0
2023-08-11 07:00:00,27.2,14.6,46.0,0.0,,342.0,7.4,,1016.5,,1.0
2023-08-11 08:00:00,28.2,14.8,44.0,0.0,,334.0,9.3,,1016.7,,2.0
2023-08-11 09:00:00,30.4,13.2,35.0,0.2,,10.0,7.6,,1016.6,,2.0
2023-08-11 10:00:00,30.4,13.2,35.0,0.4,,14.0,9.3,,1016.4,,2.0
2023-08-11 11:00:00,30.5,13.3,35.0,0.8,,21.0,9.3,,1016.3,,2.0
2023-08-11 12:00:00,28.8,15.7,45.0,0.5,,70.0,14.8,,1016.3,,2.0
2023-08-11 13:00:00,30.2,13.1,35.0,0.6,,40.0,11.1,,1015.9,,2.0
2023-08-11 14:00:00,29.9,13.2,36.0,0.1,,41.0,13.0,,1015.6,,2.0
2023-08-11 15:00:00,29.6,12.5,35.0,0.0,,42.0,13.0,,1015.4,,2.0
2023-08-11 16:00:00,28.3,12.2,37.0,0.0,,40.0,13.0,,1015.7,,2.0
2023-08-11 17:00:00,27.5,11.9,38.0,0.0,,38.0,13.0,,1015.9,,2.0
2023-08-11 18:00:00,27.2,8.6,31.0,0.0,,10.0,9.4,,1016.3,,2.0
2023-08-11 19:00:00,26.3,11.6,40.0,0.0,,27.0,9.3,,1016.2,,2.0
2023-08-11 20:00:00,25.8,11.6,41.0,0.0,,16.0,7.4,,1016.4,,1.0
2023-08-11 21:00:00,25.3,10.4,39.0,0.0,,0.0,7.6,,1016.6,,1.0
2023-08-11 22:00:00,25.0,10.8,41.0,0.0,,359.0,7.4,,1016.4,,2.0
2023-08-11 23:00:00,24.7,11.3,43.0,0.0,,356.0,7.4,,1016.2,,2.0
2023-08-12 00:00:00,24.5,12.5,47.0,0.0,,0.0,9.4,,1016.1,,1.0
2023-08-12 01:00:00,24.2,11.9,46.0,0.0,,353.0,5.5,,1015.8,,1.0
2023-08-12 02:00:00,24.0,11.7,46.0,0.0,,353.0,7.4,,1015.6,,1.0
2023-08-12 03:00:00,23.3,14.6,58.0,0.0,,0.0,3.6,,1015.4,,1.0
2023-08-12 04:00:00,24.3,13.8,52.0,0.0,,348.0,7.4,,1015.4,,1.0
2023-08-12 05:00:00,25.2,13.1,47.0,0.0,,348.0,11.1,,1015.5,,1.0
2023-08-12 06:00:00,27.0,11.1,37.0,0.0,0.0,360.0,18.4,,1014.7,,1.0
2023-08-12 07:00:00,27.2,11.7,38.0,0.0,,354.0,18.5,,1015.2,,2.0
2023-08-12 08:00:00,28.1,10.8,34.0,0.0,,359.0,20.4,,1015.0,,2.0
2023-08-12 09:00:00,29.4,10.0,30.0,0.0,,360.0,24.1,,1014.5,,2.0
2023-08-12 10:00:00,29.8,9.9,29.0,0.0,,3.0,24.1,,1014.2,,2.0
2023-08-12 11:00:00,30.1,9.6,28.0,0.0,,6.0,22.2,,1013.9,,2.0
2023-08-12 12:00:00,31.2,10.0,27.0,0.0,,20.0,18.4,,1013.7,,2.0
2023-08-12 13:00:00,30.4,9.3,27.0,0.0,,12.0,20.4,,1013.4,,2.0
2023-08-12 14:00:00,30.3,9.2,27.0,0.0,,15.0,18.5,,1013.3,,2.0
2023-08-12 15:00:00,29.9,9.9,29.0,0.0,,20.0,20.5,,1013.2,,2.0
2023-08-12 16:00:00,29.3,9.9,30.0,0.0,,15.0,18.5,,1013.2,,2.0
2023-08-12 17:00:00,28.6,9.8,31.0,0.0,,9.0,18.5,,1013.2,,2.0
2023-08-12 18:00:00,28.0,10.7,34.0,0.0,,360.0,11.2,,1013.5,,2.0
2023-08-12 19:00:00,27.6,10.3,34.0,0.0,,359.0,14.8,,1013.4,,2.0
2023-08-12 20:00:00,27.2,10.4,35.0,0.0,,355.0,13.0,,1013.5,,2.0
2023-08-12 21:00:00,26.7,13.1,43.0,0.0,,10.0,13.0,,1013.6,,2.0
2023-08-12 22:00:00,26.5,12.9,43.0,0.0,,6.0,13.0,,1013.3,,2.0
2023-08-12 23:00:00,26.4,13.2,44.0,0.0,,2.0,13.0,,1013.1,,1.0
2023-08-13 00:00:00,25.9,13.1,45.0,0.0,,10.0,13.0,,1012.4,,1.0
2023-08-13 01:00:00,26.0,12.8,44.0,0.0,,360.0,13.0,,1012.9,,1.0
2023-08-13 02:00:00,25.8,13.0,45.0,0.0,,2.0,13.0,,1012.9,,2.0
2023-08-13 03:00:00,24.9,13.8,50.0,0.0,,360.0,11.2,,1012.6,,2.0
2023-08-13 04:00:00,25.9,13.1,45.0,0.0,,4.0,13.0,,1013.1,,2.0
2023-08-13 05:00:00,26.2,13.0,44.0,0.0,,4.0,14.8,,1013.2,,2.0
2023-08-13 06:00:00,26.2,14.6,49.0,0.0,0.0,10.0,13.0,,1013.3,,2.0
2023-08-13 07:00:00,27.3,12.5,40.0,0.0,,6.0,18.5,,1013.5,,2.0
2023-08-13 08:00:00,28.1,12.0,37.0,0.0,,7.0,20.4,,1013.6,,2.0
2023-08-13 09:00:00,27.4,15.1,47.0,0.2,,10.0,14.8,,1013.4,,2.0
2023-08-13 10:00:00,28.0,14.6,44.0,0.2,,14.0,14.8,,1013.2,,3.0
2023-08-13 11:00:00,28.6,14.4,42.0,0.0,,18.0,16.7,,1013.0,,3.0
2023-08-13 12:00:00,30.2,15.5,41.0,0.0,,360.0,14.8,,1012.9,,3.0
2023-08-13 13:00:00,29.2,13.4,38.0,0.0,,21.0,16.7,,1012.8,,3.0
2023-08-13 14:00:00,29.2,13.4,38.0,0.0,,21.0,16.7,,1012.7,,2.0
2023-08-13 15:00:00,27.5,16.2,50.0,0.0,,340.0,13.0,,1013.1,,2.0
2023-08-13 16:00:00,27.2,15.2,48.0,0.0,,347.0,13.0,,1013.2,,2.0
2023-08-13 17:00:00,26.9,14.6,47.0,0.0,,354.0,13.0,,1013.3,,2.0
2023-08-13 18:00:00,26.6,15.0,49.0,0.0,,350.0,11.2,,1013.4,,2.0
2023-08-13 19:00:00,26.5,13.6,45.0,0.0,,355.0,11.1,,1013.5,,2.0
2023-08-13 20:00:00,26.3,13.8,46.0,0.0,,348.0,11.1,,1013.7,,2.0
2023-08-13 21:00:00,26.2,15.0,50.0,0.0,,0.0,5.4,,1013.5,,2.0
2023-08-13 22:00:00,25.7,15.1,52.0,0.0,,338.0,5.5,,1013.4,,2.0
2023-08-13 23:00:00,25.3,15.3,54.0,0.0,,338.0,5.5,,1013.3,,2.0
2023-08-14 00:00:00,25.1,14.9,53.0,0.0,,0.0,1.8,,1012.5,,2.0
2023-08-14 01:00:00,24.4,15.6,58.0,0.0,,339.0,5.5,,1013.3,,2.0
2023-08-14 02:00:00,24.1,15.6,59.0,0.0,,339.0,5.5,,1013.3,,2.0
2023-08-14 03:00:00,25.2,18.4,66.0,0.0,,0.0,7.6,,1012.3,,2.0
2023-08-14 04:00:00,25.5,17.9,63.0,0.0,,332.0,7.4,,1012.7,,2.0
2023-08-14 05:00:00,25.9,17.5,60.0,0.0,,332.0,7.4,,1013.0,,2.0
2023-08-14 06:00:00,27.2,18.5,59.0,0.0,0.0,350.0,11.2,,1013.2,,2.0
2023-08-14 07:00:00,27.2,17.1,54.0,0.0,,336.0,11.1,,1013.5,,2.0
2023-08-14 08:00:00,28.2,17.1,51.0,0.0,,340.0,13.0,,1013.7,,2.0
2023-08-14 09:00:00,31.2,17.1,43.0,0.2,,340.0,11.2,,1013.5,,2.0
2023-08-14 10:00:00,31.0,17.3,44.0,0.2,,342.0,11.1,,1013.4,,2.0
2023-08-14 11:00:00,30.9,17.2,44.0,0.2,,346.0,11.1,,1013.3,,2.0
2023-08-14 12:00:00,25.5,22.6,84.0,0.2,,0.0,5.4,,1013.6,,3.0
2023-08-14 13:00:00,30.4,17.8,47.0,0.0,,2.0,11.1,,1013.1,,3.0
2023-08-14 14:00:00,30.1,17.9,48.0,0.0,,16.0,11.1,,1012.9,,2.0
2023-08-14 15:00:00,32.0,18.6,45.0,0.0,,0.0,3.6,,1013.1,,2.0
2023-08-14 16:00:00,30.5,18.6,49.0,0.0,,6.0,3.7,,1013.4,,2.0
2023-08-14 17:00:00,29.1,18.8,54.0,0.0,,6.0,5.5,,1013.6,,2.0
2023-08-14 18:00:00,27.8,17.0,52.0,0.0,,0.0,7.6,,1014.2,,2.0
2023-08-14 19:00:00,27.1,18.9,61.0,0.0,,352.0,5.5,,1014.1,,2.0
2023-08-14 20:00:00,26.5,19.1,64.0,0.0,,338.0,5.5,,1014.3,,2.0
2023-08-14 21:00:00,26.5,16.7,55.0,0.0,,0.0,3.6,,1014.6,,2.0
2023-08-14 22:00:00,25.9,17.0,58.0,0.0,,358.0,3.7,,1014.4,,1.0
2023-08-14 23:00:00,25.2,17.1,61.0,0.0,,358.0,1.8,,1014.3,,1.0
2023-08-15 00:00:00,25.3,16.7,59.0,0.0,,0.0,3.6,,1013.8,,1.0
2023-08-15 01:00:00,24.2,17.2,65.0,0.0,,357.0,1.8,,1014.1,,1.0
2023-08-15 02:00:00,23.7,17.2,67.0,0.0,,354.0,1.8,,1014.1,,1.0
2023-08-15 03:00:00,23.2,17.0,68.0,0.0,,194.0,1.8,,1014.1,,1.0
2023-08-15 04:00:00,24.6,16.8,62.0,0.0,,297.0,1.8,,1014.3,,1.0
2023-08-15 05:00:00,25.7,16.8,58.0,0.0,,297.0,3.7,,1014.4,,1.0
2023-08-15 06:00:00,28.0,16.0,48.0,0.0,0.0,360.0,7.6,,1014.2,,1.0
2023-08-15 07:00:00,27.8,17.3,53.0,0.0,,276.0,5.5,,1014.6,,1.0
2023-08-15 08:00:00,28.9,17.8,51.0,0.0,,266.0,9.3,,1014.6,,2.0
2023-08-15 09:00:00,33.0,16.4,37.0,0.0,,240.0,9.4,,1013.8,,2.0
2023-08-15 10:00:00,32.9,16.7,38.0,0.0,,234.0,9.3,,1013.6,,2.0
2023-08-15 11:00:00,32.8,17.0,39.0,0.0,,228.0,9.3,,1013.4,,2.0
2023-08-15 12:00:00,33.4,15.9,35.0,0.0,,230.0,11.2,,1013.1,,2.0
2023-08-15 13:00:00,32.2,17.7,42.0,0.0,,201.0,9.3,,1012.9,,2.0
2023-08-15 14:00:00,31.6,18.2,45.0,0.0,,167.0,9.3,,1012.7,,2.0
2023-08-15 15:00:00,31.3,20.0,51.0,0.0,,160.0,11.2,,1012.6,,2.0
2023-08-15 16:00:00,30.0,19.1,52.0,0.0,,133.0,7.4,,1012.7,,2.0
2023-08-15 17:00:00,28.8,19.4,57.0,0.0,,128.0,7.4,,1013.0,,2.0
2023-08-15 18:00:00,27.0,19.9,65.0,0.0,,0.0,7.6,,1013.4,,1.0
2023-08-15 19:00:00,27.0,19.6,64.0,0.0,,121.0,3.7,,1013.4,,1.0
2023-08-15 20:00:00,26.3,19.7,67.0,0.0,,260.0,3.7,,1013.6,,1.0
2023-08-15 21:00:00,25.5,20.3,73.0,0.0,,0.0,0.0,,1013.6,,1.0
2023-08-15 22:00:00,25.1,19.9,73.0,0.0,,168.0,1.8,,1013.4,,1.0
2023-08-15 23:00:00,24.7,19.8,74.0,0.0,,168.0,1.8,,1013.2,,1.0
2023-08-16 00:00:00,25.2,20.7,76.0,0.0,,0.0,1.8,,1012.5,,1.0
2023-08-16 01:00:00,24.2,18.8,72.0,0.0,,174.0,1.8,,1012.8,,1.0
2023-08-16 02:00:00,24.0,18.4,71.0,0.0,,180.0,1.8,,1012.7,,1.0
2023-08-16 03:00:00,24.3,20.0,77.0,0.0,,0.0,1.8,,1012.3,,1.0
2023-08-16 04:00:00,25.5,19.6,70.0,0.0,,327.0,1.8,,1012.5,,1.0
2023-08-16 05:00:00,26.8,18.9,62.0,0.0,,327.0,3.7,,1012.7,,1.0
2023-08-16 06:00:00,28.8,16.4,47.0,0.0,0.0,290.0,9.4,,1012.6,,1.0
2023-08-16 07:00:00,29.2,18.6,53.0,0.0,,302.0,5.5,,1012.8,,1.0
2023-08-16 08:00:00,30.3,18.7,50.0,0.0,,285.0,7.4,,1012.7,,1.0
2023-08-16 09:00:00,32.8,18.6,43.0,0.0,,250.0,13.0,,1012.3,,1.0
2023-08-16 10:00:00,33.4,18.4,41.0,0.0,,246.0,11.1,,1011.9,,1.0
2023-08-16 11:00:00,33.9,18.0,39.0,0.0,,241.0,11.1,,1011.6,,2.0
2023-08-16 12:00:00,34.8,16.2,33.0,0.0,,220.0,9.4,,1011.3,,2.0
2023-08-16 13:00:00,34.1,17.8,38.0,0.0,,216.0,9.3,,1010.8,,2.0
2023-08-16 14:00:00,33.7,17.8,39.0,0.0,,168.0,9.3,,1010.5,,2.0
2023-08-16 15:00:00,34.5,18.9,40.0,0.0,,170.0,11.2,,1010.4,,1.0
2023-08-16 16:00:00,32.8,18.9,44.0,0.0,,169.0,9.3,,1010.5,,1.0
2023-08-16 17:00:00,31.1,18.8,48.0,0.0,,167.0,7.4,,1010.6,,1.0
2023-08-16 18:00:00,27.4,23.6,80.0,0.0,,0.0,7.6,,1011.1,,1.0
2023-08-16 19:00:00,28.7,18.5,54.0,0.0,,180.0,3.7,,1010.8,,1.0
2023-08-16 20:00:00,28.0,18.4,56.0,0.0,,236.0,3.7,,1010.9,,1.0
2023-08-16 21:00:00,26.6,22.2,77.0,0.0,,0.0,1.8,,1011.0,,1.0
2023-08-16 22:00:00,26.4,21.4,74.0,0.0,,235.0,1.8,,1010.8,,1.0
2023-08-16 23:00:00,26.1,20.7,72.0,0.0,,235.0,1.8,,1010.5,,1.0
2023-08-17 00:00:00,26.2,21.4,75.0,0.0,,0.0,3.6,,1010.1,,1.0
2023-08-17 01:00:00,25.8,19.0,66.0,0.0,,326.0,1.8,,1010.2,,1.0
2023-08-17 02:00:00,25.6,18.3,64.0,0.0,,331.0,3.7,,1010.1,,1.0
2023-08-17 03:00:00,25.8,16.6,57.0,0.0,,60.0,1.8,,1009.8,,1.0
2023-08-17 04:00:00,26.8,16.7,54.0,0.0,,25.0,3.7,,1010.0,,1.0
2023-08-17 05:00:00,27.8,16.7,51.0,0.0,,8.0,3.7,,1010.2,,1.0
